# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1014716	1016452	-					thiC		B5P37_RS04860	1737		old_locus_tag=B5P37_04860
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1014716	1016452	-	WP_085237174.1	WP_085237174.1		phosphomethylpyrimidine synthase ThiC	thiC		B5P37_RS04860	1737	578	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1017433	1018923	-					cls		B5P37_RS04865	1491		old_locus_tag=B5P37_04865
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1017433	1018923	-	WP_085237175.1	WP_085237175.1		cardiolipin synthase	cls		B5P37_RS04865	1491	496	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1019069	1019917	+							B5P37_RS04870	849		old_locus_tag=B5P37_04870
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1019069	1019917	+	WP_085237176.1	WP_085237176.1		alpha/beta hydrolase			B5P37_RS04870	849	282	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1019992	1021233	-					dcm		B5P37_RS04875	1242		old_locus_tag=B5P37_04875
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1019992	1021233	-	WP_085237177.1	WP_085237177.1		DNA (cytosine-5-)-methyltransferase	dcm		B5P37_RS04875	1242	413	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1021337	1022836	-							B5P37_RS04880	1500		old_locus_tag=B5P37_04880
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1021337	1022836	-	WP_169710780.1	WP_169710780.1		DNA mismatch repair protein MutH			B5P37_RS04880	1500	499	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1023042	1023989	+							B5P37_RS04885	948		old_locus_tag=B5P37_04885
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1023042	1023989	+	WP_085237178.1	WP_085237178.1		nucleoside hydrolase			B5P37_RS04885	948	315	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1024049	1027045	-							B5P37_RS04890	2997		old_locus_tag=B5P37_04890
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1024049	1027045	-	WP_085237179.1	WP_085237179.1		DUF4981 domain-containing protein			B5P37_RS04890	2997	998	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1027650	1028849	+							B5P37_RS04895	1200		old_locus_tag=B5P37_04895
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1027650	1028849	+	WP_085237180.1	WP_085237180.1		YbfB/YjiJ family MFS transporter			B5P37_RS04895	1200	399	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1029281	1030588	-							B5P37_RS04900	1308		old_locus_tag=B5P37_04900
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1029281	1030588	-	WP_085237181.1	WP_085237181.1		anaerobic C4-dicarboxylate transporter family protein			B5P37_RS04900	1308	435	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1030753	1031616	-					galU		B5P37_RS04905	864		old_locus_tag=B5P37_04905
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1030753	1031616	-	WP_085238421.1	WP_085238421.1		UTP--glucose-1-phosphate uridylyltransferase GalU	galU		B5P37_RS04905	864	287	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1031639	1034386	-							B5P37_RS04910	2748		old_locus_tag=B5P37_04910
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1031639	1034386	-	WP_085237182.1	WP_085237182.1		CDP-glycerol glycerophosphotransferase family protein			B5P37_RS04910	2748	915	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1034991	1035920	+							B5P37_RS04915	930		old_locus_tag=B5P37_04915
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1034991	1035920	+	WP_240622411.1	WP_240622411.1		extracellular solute-binding protein			B5P37_RS04915	930	309	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1035917	1037470	+							B5P37_RS04920	1554		old_locus_tag=B5P37_04920
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1035917	1037470	+	WP_085237184.1	WP_085237184.1		sensor histidine kinase			B5P37_RS04920	1554	517	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1037463	1038212	+							B5P37_RS04925	750		old_locus_tag=B5P37_04925
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1037463	1038212	+	WP_085237185.1	WP_085237185.1		response regulator			B5P37_RS04925	750	249	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1038301	1039680	-					uhpT		B5P37_RS04930	1380		old_locus_tag=B5P37_04930
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1038301	1039680	-	WP_085237186.1	WP_085237186.1		hexose-6-phosphate:phosphate antiporter	uhpT		B5P37_RS04930	1380	459	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1039913	1040851	+							B5P37_RS04935	939		old_locus_tag=B5P37_04935
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1039913	1040851	+	WP_085237187.1	WP_085237187.1		2-dehydropantoate 2-reductase			B5P37_RS04935	939	312	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1041338	1042024	+							B5P37_RS04940	687		old_locus_tag=B5P37_04940
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1041338	1042024	+	WP_085237188.1	WP_085237188.1		acetolactate decarboxylase			B5P37_RS04940	687	228	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1042332	1043171	-							B5P37_RS04945	840		old_locus_tag=B5P37_04945
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1042332	1043171	-	WP_085237189.1	WP_085237189.1		ketose-bisphosphate aldolase			B5P37_RS04945	840	279	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1043185	1044186	-					iolG		B5P37_RS04950	1002		old_locus_tag=B5P37_04950
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1043185	1044186	-	WP_085237190.1	WP_085237190.1		inositol 2-dehydrogenase	iolG		B5P37_RS04950	1002	333	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1044187	1045791	-							B5P37_RS04955	1605		old_locus_tag=B5P37_04955
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1044187	1045791	-	WP_085237191.1	WP_085237191.1		solute:sodium symporter family transporter			B5P37_RS04955	1605	534	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1045835	1046716	-					iolE		B5P37_RS04960	882		old_locus_tag=B5P37_04960
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1045835	1046716	-	WP_085237192.1	WP_085237192.1		myo-inosose-2 dehydratase	iolE		B5P37_RS04960	882	293	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1046727	1047746	-							B5P37_RS04965	1020		old_locus_tag=B5P37_04965
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1046727	1047746	-	WP_085237193.1	WP_085237193.1		Gfo/Idh/MocA family oxidoreductase			B5P37_RS04965	1020	339	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1047760	1049673	-					iolD		B5P37_RS04970	1914		old_locus_tag=B5P37_04970
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1047760	1049673	-	WP_085237194.1	WP_085237194.1		3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)	iolD		B5P37_RS04970	1914	637	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1049684	1050646	-					iolC		B5P37_RS04975	963		old_locus_tag=B5P37_04975
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1049684	1050646	-	WP_085237195.1	WP_085237195.1		5-dehydro-2-deoxygluconokinase	iolC		B5P37_RS04975	963	320	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1050659	1051471	-					iolB		B5P37_RS04980	813		old_locus_tag=B5P37_04980
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1050659	1051471	-	WP_085237196.1	WP_085237196.1		5-deoxy-glucuronate isomerase	iolB		B5P37_RS04980	813	270	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1051483	1052937	-							B5P37_RS04985	1455		old_locus_tag=B5P37_04985
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1051483	1052937	-	WP_085237197.1	WP_085237197.1		CoA-acylating methylmalonate-semialdehyde dehydrogenase			B5P37_RS04985	1455	484	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1053141	1053899	+							B5P37_RS04990	759		old_locus_tag=B5P37_04990
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1053141	1053899	+	WP_085237198.1	WP_085237198.1		DeoR/GlpR family DNA-binding transcription regulator			B5P37_RS04990	759	252	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1054091	1054981	+							B5P37_RS04995	891		old_locus_tag=B5P37_04995
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1054091	1054981	+	WP_085238422.1	WP_085238422.1		fructose bisphosphate aldolase			B5P37_RS04995	891	296	
gene	pseudogene	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1055152	1056141	-							B5P37_RS05000	990		partial;pseudo;old_locus_tag=B5P37_05000
CDS	without_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1055152	1056141	-				zinc ABC transporter substrate-binding protein			B5P37_RS05000	990		partial;pseudo
gene	pseudogene	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1056440	1056978	-					nrdG		B5P37_RS05005	539		pseudo;old_locus_tag=B5P37_05005
CDS	without_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1056440	1056978	-				anaerobic ribonucleoside-triphosphate reductase activating protein	nrdG		B5P37_RS05005	539		pseudo
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1056975	1058825	-					nrdD		B5P37_RS05010	1851		old_locus_tag=B5P37_05010
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1056975	1058825	-	WP_085237200.1	WP_085237200.1		anaerobic ribonucleoside-triphosphate reductase	nrdD		B5P37_RS05010	1851	616	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1059218	1060576	-							B5P37_RS05015	1359		old_locus_tag=B5P37_05015
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1059218	1060576	-	WP_085237201.1	WP_085237201.1		PTS ascorbate transporter subunit IIC			B5P37_RS05015	1359	452	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1060595	1060879	-							B5P37_RS05020	285		old_locus_tag=B5P37_05020
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1060595	1060879	-	WP_085237202.1	WP_085237202.1		PTS sugar transporter subunit IIB			B5P37_RS05020	285	94	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1060882	1061325	-							B5P37_RS05025	444		old_locus_tag=B5P37_05025
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1060882	1061325	-	WP_085237203.1	WP_085237203.1		PTS sugar transporter subunit IIA			B5P37_RS05025	444	147	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1061338	1063275	-							B5P37_RS05030	1938		old_locus_tag=B5P37_05030
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1061338	1063275	-	WP_085237204.1	WP_085237204.1		BglG family transcription antiterminator			B5P37_RS05030	1938	645	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1063681	1063782	-							B5P37_RS11810	102		
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1063681	1063782	-	WP_142382174.1	WP_142382174.1		type I toxin-antitoxin system Fst family toxin			B5P37_RS11810	102	33	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1064022	1065053	-							B5P37_RS05035	1032		old_locus_tag=B5P37_05035
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1064022	1065053	-	WP_085237205.1	WP_085237205.1		HAMP domain-containing histidine kinase			B5P37_RS05035	1032	343	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1065054	1065740	-							B5P37_RS05040	687		old_locus_tag=B5P37_05040
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1065054	1065740	-	WP_085237206.1	WP_085237206.1		response regulator transcription factor			B5P37_RS05040	687	228	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1065718	1066176	-							B5P37_RS05045	459		old_locus_tag=B5P37_05045
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1065718	1066176	-	WP_085237207.1	WP_085237207.1		DoxX family protein			B5P37_RS05045	459	152	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1066216	1066668	-							B5P37_RS05050	453		old_locus_tag=B5P37_05050
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1066216	1066668	-	WP_085237208.1	WP_085237208.1		DM13 domain-containing protein			B5P37_RS05050	453	150	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1067143	1067382	-							B5P37_RS05055	240		old_locus_tag=B5P37_05055
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1067143	1067382	-	WP_085237209.1	WP_085237209.1		hypothetical protein			B5P37_RS05055	240	79	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1067410	1069023	-							B5P37_RS05060	1614		old_locus_tag=B5P37_05060
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1067410	1069023	-	WP_085237210.1	WP_085237210.1		poly(glycerol-phosphate) alpha-glucosyltransferase			B5P37_RS05060	1614	537	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1069091	1079800	-							B5P37_RS05065	10710		old_locus_tag=B5P37_05065
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1069091	1079800	-	WP_085237211.1	WP_085237211.1		YPDG domain-containing protein			B5P37_RS05065	10710	3569	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1081238	1081486	+							B5P37_RS05070	249		old_locus_tag=B5P37_05070
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1081238	1081486	+	WP_206168701.1	WP_206168701.1		AbrB family transcriptional regulator			B5P37_RS05070	249	82	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1081480	1081812	+							B5P37_RS05075	333		old_locus_tag=B5P37_05075
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1081480	1081812	+	WP_085237212.1	WP_085237212.1		type II toxin-antitoxin system PemK/MazF family toxin			B5P37_RS05075	333	110	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1082095	1083093	-							B5P37_RS05080	999		old_locus_tag=B5P37_05080
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1082095	1083093	-	WP_085238424.1	WP_085238424.1		phosphatidylinositol-specific phospholipase C			B5P37_RS05080	999	332	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1083484	1084398	-							B5P37_RS05085	915		old_locus_tag=B5P37_05085
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1083484	1084398	-	WP_085237213.1	WP_085237213.1		D-ribose ABC transporter substrate-binding protein			B5P37_RS05085	915	304	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1084417	1085355	-					rbsC		B5P37_RS05090	939		old_locus_tag=B5P37_05090
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1084417	1085355	-	WP_085237214.1	WP_085237214.1		ribose ABC transporter permease	rbsC		B5P37_RS05090	939	312	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1085336	1086832	-							B5P37_RS05095	1497		old_locus_tag=B5P37_05095
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1085336	1086832	-	WP_085237215.1	WP_085237215.1		sugar ABC transporter ATP-binding protein			B5P37_RS05095	1497	498	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1086912	1087796	-					rbsK		B5P37_RS05100	885		old_locus_tag=B5P37_05100
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1086912	1087796	-	WP_085237216.1	WP_085237216.1		ribokinase	rbsK		B5P37_RS05100	885	294	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1087771	1088766	-							B5P37_RS05105	996		old_locus_tag=B5P37_05105
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1087771	1088766	-	WP_085237217.1	WP_085237217.1		LacI family transcriptional regulator			B5P37_RS05105	996	331	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1088975	1089487	+							B5P37_RS05110	513		old_locus_tag=B5P37_05110
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1088975	1089487	+	WP_085237218.1	WP_085237218.1		peroxiredoxin family protein			B5P37_RS05110	513	170	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1089582	1090040	-							B5P37_RS05115	459		old_locus_tag=B5P37_05115
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1089582	1090040	-	WP_085237219.1	WP_085237219.1		DNA topology modulation protein FlaR			B5P37_RS05115	459	152	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1090386	1090898	+							B5P37_RS05120	513		old_locus_tag=B5P37_05120
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1090386	1090898	+	WP_085237220.1	WP_085237220.1		DUF4242 domain-containing protein			B5P37_RS05120	513	170	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1091051	1091788	+							B5P37_RS05125	738		old_locus_tag=B5P37_05125
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1091051	1091788	+	WP_085237221.1	WP_085237221.1		ABC transporter ATP-binding protein			B5P37_RS05125	738	245	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1091801	1092754	+							B5P37_RS05130	954		old_locus_tag=B5P37_05130
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1091801	1092754	+	WP_085237222.1	WP_085237222.1		ABC transporter substrate-binding protein			B5P37_RS05130	954	317	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1092772	1093524	+							B5P37_RS05135	753		old_locus_tag=B5P37_05135
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1092772	1093524	+	WP_085237223.1	WP_085237223.1		ABC transporter permease			B5P37_RS05135	753	250	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1093542	1094585	+							B5P37_RS05140	1044		old_locus_tag=B5P37_05140
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1093542	1094585	+	WP_085237224.1	WP_085237224.1		acyl-CoA/acyl-ACP dehydrogenase			B5P37_RS05140	1044	347	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1095095	1096666	+							B5P37_RS05145	1572		old_locus_tag=B5P37_05145
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1095095	1096666	+	WP_085237225.1	WP_085237225.1		acyl CoA:acetate/3-ketoacid CoA transferase			B5P37_RS05145	1572	523	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1096685	1098187	+							B5P37_RS05150	1503		old_locus_tag=B5P37_05150
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1096685	1098187	+	WP_085237226.1	WP_085237226.1		acyl--CoA ligase			B5P37_RS05150	1503	500	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1098228	1099439	+							B5P37_RS05155	1212		old_locus_tag=B5P37_05155
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1098228	1099439	+	WP_085237227.1	WP_085237227.1		acyl-CoA dehydrogenase family protein			B5P37_RS05155	1212	403	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1099487	1101745	+							B5P37_RS05160	2259		old_locus_tag=B5P37_05160
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1099487	1101745	+	WP_085237228.1	WP_085237228.1		3-hydroxyacyl-CoA dehydrogenase/enoyl-CoA hydratase family protein			B5P37_RS05160	2259	752	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1101768	1102976	+							B5P37_RS05165	1209		old_locus_tag=B5P37_05165
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1101768	1102976	+	WP_085237229.1	WP_085237229.1		thiolase family protein			B5P37_RS05165	1209	402	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1103225	1104574	-					gtfB		B5P37_RS05170	1350		old_locus_tag=B5P37_05170
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1103225	1104574	-	WP_085237230.1	WP_085237230.1		accessory Sec system glycosylation chaperone GtfB	gtfB		B5P37_RS05170	1350	449	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1104567	1106078	-					gtfA		B5P37_RS05175	1512		old_locus_tag=B5P37_05175
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1104567	1106078	-	WP_085237231.1	WP_085237231.1		accessory Sec system glycosyltransferase GtfA	gtfA		B5P37_RS05175	1512	503	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1106095	1108482	-					secA2		B5P37_RS05180	2388		old_locus_tag=B5P37_05180
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1106095	1108482	-	WP_085238425.1	WP_085238425.1		accessory Sec system translocase SecA2	secA2		B5P37_RS05180	2388	795	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1108482	1109393	-					asp3		B5P37_RS05185	912		old_locus_tag=B5P37_05185
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1108482	1109393	-	WP_085237232.1	WP_085237232.1		accessory Sec system protein Asp3	asp3		B5P37_RS05185	912	303	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1109377	1110924	-					asp2		B5P37_RS05190	1548		old_locus_tag=B5P37_05190
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1109377	1110924	-	WP_085237233.1	WP_085237233.1		accessory Sec system protein Asp2	asp2		B5P37_RS05190	1548	515	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1110917	1112467	-					asp1		B5P37_RS05195	1551		old_locus_tag=B5P37_05195
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1110917	1112467	-	WP_244898640.1	WP_244898640.1		accessory Sec system protein Asp1	asp1		B5P37_RS05195	1551	516	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1112475	1113674	-					secY2		B5P37_RS05200	1200		old_locus_tag=B5P37_05200
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1112475	1113674	-	WP_169710827.1	WP_169710827.1		accessory Sec system protein translocase subunit SecY2	secY2		B5P37_RS05200	1200	399	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1113784	1115928	-							B5P37_RS11960	2145		
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1113784	1115928	-	WP_142382139.1	WP_142382139.1		hypothetical protein			B5P37_RS11960	2145	714	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1115885	1117537	+							B5P37_RS05205	1653		old_locus_tag=B5P37_05205
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1115885	1117537	+	WP_085237236.1	WP_085237236.1		hypothetical protein			B5P37_RS05205	1653	550	
gene	pseudogene	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1122442	1126218	-							B5P37_RS12145	3777		partial;pseudo
CDS	without_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1122442	1126218	-				accessory Sec-dependent LPXTG-anchored adhesin			B5P37_RS12145	3777		partial;pseudo
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1130291	1131784	+					mqo		B5P37_RS05220	1494		old_locus_tag=B5P37_05220
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1130291	1131784	+	WP_085237238.1	WP_085237238.1		malate dehydrogenase (quinone)	mqo		B5P37_RS05220	1494	497	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	1131798	1131899	+							B5P37_RS05225	102		old_locus_tag=B5P37_05225
