# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1241007	1242896	+					cobT		SAMEA4412661_01232	1890		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1241007	1242896	+	SNW02741.1			nitric oxide reductase activation protein NorD	cobT		SAMEA4412661_01232	1890	629	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1243175	1244521	+					brnQ		SAMEA4412661_01233	1347		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1243175	1244521	+	SNW02743.1			branched-chain amino acid transport protein	brnQ		SAMEA4412661_01233	1347	448	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1244621	1245802	-							SAMEA4412661_01234	1182		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1244621	1245802	-	SNW02745.1			tellurite resistance protein			SAMEA4412661_01234	1182	393	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1245786	1246433	-							SAMEA4412661_01235	648		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1245786	1246433	-	SNW02747.1			5-bromo-4-chloroindolyl phosphate hydrolysis protein XpaC			SAMEA4412661_01235	648	215	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1246448	1246720	-					acyP		SAMEA4412661_01236	273		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1246448	1246720	-	SNW02749.1			acylphosphatase	acyP		SAMEA4412661_01236	273	90	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1247027	1247335	+							SAMEA4412661_01237	309		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1247027	1247335	+	SNW02751.1			DNA binding protein			SAMEA4412661_01237	309	102	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1247974	1249239	-					lysA		SAMEA4412661_01239	1266		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1247974	1249239	-	SNW02753.1			diaminopimelate decarboxylase	lysA		SAMEA4412661_01239	1266	421	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1249240	1250310	-					alr2		SAMEA4412661_01240	1071		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1249240	1250310	-	SNW02755.1			alanine racemase 2	alr2		SAMEA4412661_01240	1071	356	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1250307	1251461	-					yxeP_2		SAMEA4412661_01241	1155		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1250307	1251461	-	SNW02757.1			amidohydrolase family protein	yxeP_2		SAMEA4412661_01241	1155	384	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1251600	1252319	-					dapD		SAMEA4412661_01242	720		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1251600	1252319	-	SNW02759.1			2,3,4,5-tetrahydropyridine-2,6-carboxylate N-succinyltransferase	dapD		SAMEA4412661_01242	720	239	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1252335	1253057	-					dapB		SAMEA4412661_01243	723		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1252335	1253057	-	SNW02761.1			dihydrodipicolinate reductase	dapB		SAMEA4412661_01243	723	240	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1253054	1253932	-					dapA		SAMEA4412661_01244	879		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1253054	1253932	-	SNW02763.1			dihydrodipicolinate synthase	dapA		SAMEA4412661_01244	879	292	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1253937	1254923	-					asd		SAMEA4412661_01245	987		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1253937	1254923	-	SNW02765.1			aspartate-semialdehyde dehydrogenase	asd		SAMEA4412661_01245	987	328	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1255476	1257083	-					yheS_2		SAMEA4412661_01247	1608		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1255476	1257083	-	SNW02767.1			ABC transporter ATP-binding protein	yheS_2		SAMEA4412661_01247	1608	535	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1257247	1258155	+					cvfB		SAMEA4412661_01248	909		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1257247	1258155	+	SNW02769.1			virulence factor B	cvfB		SAMEA4412661_01248	909	302	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1258200	1260005	-					pepF1		SAMEA4412661_01249	1806		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1258200	1260005	-	SNW02771.1			putative oligoendopeptidase	pepF1		SAMEA4412661_01249	1806	601	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1260134	1260460	+							SAMEA4412661_01250	327		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1260134	1260460	+	SNW02773.1			Permease			SAMEA4412661_01250	327	108	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1261529	1262788	-					femB		SAMEA4412661_01251	1260		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1261529	1262788	-	SNW02775.1			aminoacyltransferase FemB	femB		SAMEA4412661_01251	1260	419	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1262807	1264069	-					femA_3		SAMEA4412661_01252	1263		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1262807	1264069	-	SNW02777.1			aminoacyltransferase FemA	femA_3		SAMEA4412661_01252	1263	420	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1264485	1265576	+					tyrC		SAMEA4412661_01253	1092		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1264485	1265576	+	SNW02779.1			prephenate dehydrogenase	tyrC		SAMEA4412661_01253	1092	363	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1265602	1266864	-					dinB_1		SAMEA4412661_01254	1263		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1265602	1266864	-	SNW02781.1			DNA-damage repair protein	dinB_1		SAMEA4412661_01254	1263	420	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1267010	1267417	-							SAMEA4412661_01255	408		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1267010	1267417	-	SNW02783.1			Sporulation control protein			SAMEA4412661_01255	408	135	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1267541	1267726	+							SAMEA4412661_01256	186		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1267541	1267726	+	SNW02785.1			4-oxalocrotonate tautomerase			SAMEA4412661_01256	186	61	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1267850	1268821	-					msrR		SAMEA4412661_01257	972		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1267850	1268821	-	SNW02787.1			peptide methionine sulfoxide reductase regulator MsrR	msrR		SAMEA4412661_01257	972	323	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1268962	1269474	+					msrA		SAMEA4412661_01258	513		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1268962	1269474	+	SNW02789.1			methionine sulfoxide reductase A	msrA		SAMEA4412661_01258	513	170	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1269524	1272052	-					fmtC		SAMEA4412661_01259	2529		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1269524	1272052	-	SNW02791.1			oxacillin resistance-related FmtC protein	fmtC		SAMEA4412661_01259	2529	842	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1272123	1273367	-					yhhT_2		SAMEA4412661_01260	1245		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1272123	1273367	-	SNW02793.1			permease	yhhT_2		SAMEA4412661_01260	1245	414	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1273551	1275674	-					ptsG_1		SAMEA4412661_01261	2124		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1273551	1275674	-	SNW02795.1			PTS system transporter subunit IIABC	ptsG_1		SAMEA4412661_01261	2124	707	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1275705	1276553	-					glcT		SAMEA4412661_01262	849		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1275705	1276553	-	SNW02797.1			transcriptional antiterminator	glcT		SAMEA4412661_01262	849	282	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1276686	1278143	-							SAMEA4412661_01263	1458		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1276686	1278143	-	SNW02799.1			sodium:alanine symporter family protein			SAMEA4412661_01263	1458	485	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1278241	1280655	-					parC		SAMEA4412661_01264	2415		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1278241	1280655	-	SNW02801.1			DNA topoisomerase IV subunit A	parC		SAMEA4412661_01264	2415	804	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1280655	1282652	-					parE		SAMEA4412661_01265	1998		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1280655	1282652	-	SNW02803.1			DNA topoisomerase IV subunit B	parE		SAMEA4412661_01265	1998	665	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1283209	1283790	+					plsY		SAMEA4412661_01266	582		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1283209	1283790	+	SNW02805.1			acyl-phosphate:glycerol-3-phosphate O-acyltransferase PlsY	plsY		SAMEA4412661_01266	582	193	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1283870	1284172	+							SAMEA4412661_01267	303		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1283870	1284172	+	SNW02807.1			iron-sulfur cluster biosynthesis protein			SAMEA4412661_01267	303	100	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1284206	1284667	-							SAMEA4412661_01268	462		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1284206	1284667	-	SNW02809.1			thioesterase family protein			SAMEA4412661_01268	462	153	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1284796	1287495	-					acnA		SAMEA4412661_01269	2700		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1284796	1287495	-	SNW02811.1			aconitate hydratase 1	acnA		SAMEA4412661_01269	2700	899	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1287759	1289393	-					opuD3		SAMEA4412661_01270	1635		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1287759	1289393	-	SNW02813.1			glycine betaine transporter	opuD3		SAMEA4412661_01270	1635	544	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1289631	1289984	+					mscL		SAMEA4412661_01271	354		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1289631	1289984	+	SNW02815.1			Large-conductance mechanosensitive channel	mscL		SAMEA4412661_01271	354	117	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1290356	1291666	-							SAMEA4412661_01272	1311		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1290356	1291666	-	SNW02817.1			IS1181 transposase			SAMEA4412661_01272	1311	436	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1291818	1294850	-					sbcC		SAMEA4412661_01273	3033		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1291818	1294850	-	SNW02819.1			exonuclease SbcC	sbcC		SAMEA4412661_01273	3033	1010	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1294851	1295972	-					sbcD_1		SAMEA4412661_01274	1122		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1294851	1295972	-	SNW02821.1			exonuclease SbcD	sbcD_1		SAMEA4412661_01274	1122	373	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1296076	1296552	-							SAMEA4412661_01275	477		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1296076	1296552	-	SNW02823.1			membrane protein			SAMEA4412661_01275	477	158	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1296727	1296966	-							SAMEA4412661_01276	240		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1296727	1296966	-	SNW02824.1			Uncharacterised protein family (UPF0154)			SAMEA4412661_01276	240	79	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1297118	1299106	-					tkt		SAMEA4412661_01277	1989		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1297118	1299106	-	SNW02826.1			transketolase	tkt		SAMEA4412661_01277	1989	662	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1299218	1299454	-							SAMEA4412661_01278	237		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1299218	1299454	-	SNW02829.1			Putative cytosolic protein			SAMEA4412661_01278	237	78	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1299620	1299838	-							SAMEA4412661_01279	219		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1299620	1299838	-	SNW02830.1			putative secreted protein			SAMEA4412661_01279	219	72	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1299981	1300604	+					lexA_3		SAMEA4412661_01280	624		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1299981	1300604	+	SNW02832.1			SOS regulatory protein LexA	lexA_3		SAMEA4412661_01280	624	207	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1300697	1301674	-					guaC		SAMEA4412661_01281	978		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1300697	1301674	-	SNW02834.1			guanosine monophosphate reductase	guaC		SAMEA4412661_01281	978	325	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1301755	1302024	-					rpsN		SAMEA4412661_01282	270		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1301755	1302024	-	SNW02836.1			30S ribosomal protein S14	rpsN		SAMEA4412661_01282	270	89	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1302185	1302334	+					rpmG2		SAMEA4412661_01283	150		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1302185	1302334	+	SNW02838.1			50S ribosomal protein L33	rpmG2		SAMEA4412661_01283	150	49	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1302416	1303912	-					katA		SAMEA4412661_01284	1497		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1302416	1303912	-	SNW02840.1			catalase	katA		SAMEA4412661_01284	1497	498	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1304130	1305578	+					lysP_2		SAMEA4412661_01285	1449		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1304130	1305578	+	SNW02842.1			amino acid permease	lysP_2		SAMEA4412661_01285	1449	482	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1305690	1306004	+							SAMEA4412661_01286	315		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1305690	1306004	+	SNW02844.1			Uncharacterised protein			SAMEA4412661_01286	315	104	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1306057	1306875	-					yidA		SAMEA4412661_01287	819		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1306057	1306875	-	SNW02845.1			cof family hydrolase	yidA		SAMEA4412661_01287	819	272	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1307048	1307968	-					thrB		SAMEA4412661_01288	921		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1307048	1307968	-	SNW02847.1			homoserine kinase	thrB		SAMEA4412661_01288	921	306	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1307965	1309029	-					thrC		SAMEA4412661_01289	1065		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1307965	1309029	-	SNW02849.1			threonine synthase	thrC		SAMEA4412661_01289	1065	354	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1309036	1310319	-					hom		SAMEA4412661_01290	1284		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1309036	1310319	-	SNW02851.1			homoserine dehydrogenase	hom		SAMEA4412661_01290	1284	427	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1310508	1311857	+					thrA		SAMEA4412661_01291	1350		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1310508	1311857	+	SNW02853.1			aspartate kinase	thrA		SAMEA4412661_01291	1350	449	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1312357	1312725	+					sarU		SAMEA4412661_01292	369		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1312357	1312725	+	SNW02855.1			staphylococcal accessory regulator family protein	sarU		SAMEA4412661_01292	369	122	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1312794	1313303	-					nucA		SAMEA4412661_01293	510		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1312794	1313303	-	SNW02857.1			thermonuclease	nucA		SAMEA4412661_01293	510	169	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1313442	1313642	+							SAMEA4412661_01294	201		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1313442	1313642	+	SNW02859.1			Uncharacterised protein			SAMEA4412661_01294	201	66	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1313760	1314002	-							SAMEA4412661_01295	243		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1313760	1314002	-	SNW02861.1			Uncharacterised protein			SAMEA4412661_01295	243	80	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1314224	1315420	-					ackA		SAMEA4412661_01296	1197		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1314224	1315420	-	SNW02863.1			acetate kinase	ackA		SAMEA4412661_01296	1197	398	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1315505	1316443	-							SAMEA4412661_01297	939		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1315505	1316443	-	SNW02865.1			adenine-specific DNA methylase			SAMEA4412661_01297	939	312	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1316543	1317037	-					tpx		SAMEA4412661_01298	495		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1316543	1317037	-	SNW02867.1			thiol peroxidase	tpx		SAMEA4412661_01298	495	164	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1317050	1317661	-							SAMEA4412661_01299	612		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1317050	1317661	-	SNW02868.1			RDD family protein			SAMEA4412661_01299	612	203	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1317671	1318657	-					siet		SAMEA4412661_01300	987		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1317671	1318657	-	SNW02870.1			exfoliative toxin	siet		SAMEA4412661_01300	987	328	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1318808	1319584	-					yfcA_2		SAMEA4412661_01301	777		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1318808	1319584	-	SNW02872.1			membrane protein	yfcA_2		SAMEA4412661_01301	777	258	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1319615	1320835	-					thiI		SAMEA4412661_01302	1221		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1319615	1320835	-	SNW02875.1			thiamine biosynthesis/tRNA modification protein ThiI	thiI		SAMEA4412661_01302	1221	406	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1320835	1321968	-					iscS_2		SAMEA4412661_01303	1134		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1320835	1321968	-	SNW02877.1			class V aminotransferase	iscS_2		SAMEA4412661_01303	1134	377	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1322145	1323851	-					ezrA		SAMEA4412661_01304	1707		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1322145	1323851	-	SNW02879.1			septation ring formation regulator EzrA	ezrA		SAMEA4412661_01304	1707	568	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1324024	1324485	+					msrC		SAMEA4412661_01305	462		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1324024	1324485	+	SNW02881.1			GAF domain-containing protein	msrC		SAMEA4412661_01305	462	153	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1324703	1325305	+					rpsD		SAMEA4412661_01306	603		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1324703	1325305	+	SNW02883.1			30S ribosomal protein S4	rpsD		SAMEA4412661_01306	603	200	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1325473	1326429	+							SAMEA4412661_01307	957		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1325473	1326429	+	SNW02885.1			ornithine cyclodeaminase/mu-crystallin family protein			SAMEA4412661_01307	957	318	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1326568	1327311	-					ugpQ_2		SAMEA4412661_01308	744		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1326568	1327311	-	SNW02887.1			glycerophosphoryl diester phosphodiesterase	ugpQ_2		SAMEA4412661_01308	744	247	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1327384	1327836	+					ohrB		SAMEA4412661_01309	453		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1327384	1327836	+	SNW02889.1			OsmC/Ohr family protein	ohrB		SAMEA4412661_01309	453	150	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1328018	1329178	+							SAMEA4412661_01310	1161		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1328018	1329178	+	SNW02891.1			class V aminotransferase			SAMEA4412661_01310	1161	386	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1329168	1330775	+					serA		SAMEA4412661_01311	1608		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1329168	1330775	+	SNW02893.1			D-3-phosphoglycerate dehydrogenase	serA		SAMEA4412661_01311	1608	535	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1330828	1331952	-							SAMEA4412661_01312	1125		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1330828	1331952	-	SNW02895.1			haloacid dehalogenase-like family hydrolase			SAMEA4412661_01312	1125	374	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1332091	1332708	-					plsC		SAMEA4412661_01313	618		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1332091	1332708	-	SNW02898.1			1-acyl-sn-glycerol-3-phosphate acyltransferase	plsC		SAMEA4412661_01313	618	205	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1332863	1334074	+					htrA_2		SAMEA4412661_01314	1212		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1332863	1334074	+	SNW02900.1			serine protease HtrA	htrA_2		SAMEA4412661_01314	1212	403	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1334999	1336261	-					tyrS		SAMEA4412661_01315	1263		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1334999	1336261	-	SNW02902.1			tyrosyl-tRNA synthetase	tyrS		SAMEA4412661_01315	1263	420	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1336615	1337508	+					mrcA		SAMEA4412661_01317	894		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1336615	1337508	+	SNW02904.1			putative transglycosylase	mrcA		SAMEA4412661_01317	894	297	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1337981	1339099	-					glcP		SAMEA4412661_01318	1119		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1337981	1339099	-	SNW02906.1			Glucose/mannose:H(+) symporter	glcP		SAMEA4412661_01318	1119	372	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1339164	1340141	-					ycjS		SAMEA4412661_01319	978		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1339164	1340141	-	SNW02908.1			putative oxidoreductase	ycjS		SAMEA4412661_01319	978	325	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1340134	1340946	-							SAMEA4412661_01320	813		
